openalex_topic_id,openalex_topic_name,for_field_code,for_field_label,is_primary,confidence,match_method,notes
14083,Extremum Seeking Control Systems,400705,Control engineering,False,0.5,constrained_lexical,
14083,Extremum Seeking Control Systems,400706,Field robotics,False,0.5,constrained_lexical,
14083,Extremum Seeking Control Systems,400711,"Simulation, modelling, and programming of mechatronics systems",False,0.2,constrained_lexical,
14083,Extremum Seeking Control Systems,400799,"Control engineering, mechatronics and robotics not elsewhere classified",False,0.143,constrained_lexical,
14083,Extremum Seeking Control Systems,400701,Assistive robots and technology,False,0.0,constrained_lexical,
14084,Methodology and Impact of Social Science Research,441007,Sociology and social studies of science and technology,True,0.6,constrained_lexical,
14084,Methodology and Impact of Social Science Research,441001,"Applied sociology, program evaluation and social impact assessment",False,0.286,constrained_lexical,
14084,Methodology and Impact of Social Science Research,441006,Sociological methodology and research methods,False,0.5,constrained_lexical,
14084,Methodology and Impact of Social Science Research,441004,Social change,False,0.5,constrained_lexical,
14084,Methodology and Impact of Social Science Research,441005,Social theory,False,0.5,constrained_lexical,
14084,Methodology and Impact of Social Science Research,441016,Urban sociology and community studies,False,0.25,constrained_lexical,
14085,Student Stress and Coping,520105,"Psychological methodology, design and analysis",True,0.25,constrained_lexical,
14085,Student Stress and Coping,520101,Child and adolescent development,False,0.0,constrained_lexical,
14085,Student Stress and Coping,520102,Educational psychology,False,0.0,constrained_lexical,
14085,Student Stress and Coping,520103,Forensic psychology,False,0.0,constrained_lexical,
14085,Student Stress and Coping,520104,Industrial and organisational psychology (incl. human factors),False,0.0,constrained_lexical,
14085,Student Stress and Coping,520106,Psychology of ageing,False,0.0,constrained_lexical,
14086,Military and Defense Studies,440804,Defence studies,True,0.9,contains_match,
14086,Military and Defense Studies,440808,International relations,False,1.0,constrained_lexical,
14086,Military and Defense Studies,440801,Australian government and politics,False,0.333,constrained_lexical,
14086,Military and Defense Studies,440803,Comparative government and politics,False,0.333,constrained_lexical,
14086,Military and Defense Studies,440807,Government and politics of Asia and the Pacific,False,0.25,constrained_lexical,
14086,Military and Defense Studies,440809,New Zealand government and politics,False,0.25,constrained_lexical,
14087,"Economic, Educational, Environmental and Organizational Development",449901,Studies of Asian society,True,0.333,constrained_lexical,
14087,"Economic, Educational, Environmental and Organizational Development",449999,Other human society not elsewhere classified,False,0.0,constrained_lexical,
14088,Generational Differences and Trends,440305,Population trends and policies,True,0.333,constrained_lexical,
14088,Generational Differences and Trends,440301,Family and household studies,False,0.0,constrained_lexical,
14088,Generational Differences and Trends,440302,Fertility,False,0.0,constrained_lexical,
14088,Generational Differences and Trends,440303,Migration,False,0.0,constrained_lexical,
14088,Generational Differences and Trends,440304,Mortality,False,0.0,constrained_lexical,
14088,Generational Differences and Trends,440399,Demography not elsewhere classified,False,0.0,constrained_lexical,
14089,Nanotechnology research and applications,400303,Biomechanical engineering,True,0.5,constrained_lexical,
14089,Nanotechnology research and applications,400304,Biomedical imaging,False,0.5,constrained_lexical,
14089,Nanotechnology research and applications,400309,Neural engineering,False,0.5,constrained_lexical,
14089,Nanotechnology research and applications,400310,Rehabilitation engineering,False,0.5,constrained_lexical,
14089,Nanotechnology research and applications,400311,Tissue engineering,False,0.5,constrained_lexical,
14089,Nanotechnology research and applications,400399,Biomedical engineering not elsewhere classified,False,0.2,constrained_lexical,
14090,Health and Conflict Studies,420301,Aged health care,True,0.333,constrained_lexical,
14090,Health and Conflict Studies,420302,Digital health,False,0.5,constrained_lexical,
14090,Health and Conflict Studies,420305,Health and community services,False,0.333,constrained_lexical,
14090,Health and Conflict Studies,420306,Health care administration,False,0.333,constrained_lexical,
14090,Health and Conflict Studies,420307,Health counselling,False,0.5,constrained_lexical,
14090,Health and Conflict Studies,420308,Health informatics and information systems,False,0.25,constrained_lexical,
14091,Industrial and Mining Safety,400503,Complex civil systems,True,0.333,constrained_lexical,
14091,Industrial and Mining Safety,400507,Fire safety engineering,False,0.333,constrained_lexical,
14091,Industrial and Mining Safety,400508,Infrastructure engineering and asset management,False,0.25,constrained_lexical,
14091,Industrial and Mining Safety,400501,Architectural engineering,False,0.0,constrained_lexical,
14091,Industrial and Mining Safety,400502,Civil geotechnical engineering,False,0.0,constrained_lexical,
14091,Industrial and Mining Safety,400504,Construction engineering,False,0.0,constrained_lexical,
14092,"Ethics, Aesthetics, and Art",500301,Aesthetics,True,0.9,contains_match,
14092,"Ethics, Aesthetics, and Art",500311,Philosophical psychology (incl. moral psychology and philosophy of action),False,0.333,constrained_lexical,
14092,"Ethics, Aesthetics, and Art",500304,Environmental philosophy,False,0.5,constrained_lexical,
14092,"Ethics, Aesthetics, and Art",500306,Ethical theory,False,0.5,constrained_lexical,
14092,"Ethics, Aesthetics, and Art",500312,Philosophy of cognition,False,0.5,constrained_lexical,
14092,"Ethics, Aesthetics, and Art",500313,Philosophy of gender,False,0.5,constrained_lexical,
14093,Global Health and Epidemiology,460907,Information systems for sustainable development and the public good,True,0.5,constrained_lexical,
14093,Global Health and Epidemiology,460905,Information systems development methodologies and practice,False,0.4,constrained_lexical,
14093,Global Health and Epidemiology,460910,Information systems user experience design and development,False,0.333,constrained_lexical,
14093,Global Health and Epidemiology,460911,"Inter-organisational, extra-organisational and global information systems",False,0.333,constrained_lexical,
14093,Global Health and Epidemiology,460902,Decision support and group support systems,False,0.25,constrained_lexical,
14093,Global Health and Epidemiology,460906,Information systems education,False,0.333,constrained_lexical,
14094,Italy: Economic History and Contemporary Issues,380203,Economic models and forecasting,True,0.333,constrained_lexical,
14094,Italy: Economic History and Contemporary Issues,380201,Cross-sectional analysis,False,0.0,constrained_lexical,
14094,Italy: Economic History and Contemporary Issues,380202,Econometric and statistical methods,False,0.0,constrained_lexical,
14094,Italy: Economic History and Contemporary Issues,380204,Panel data analysis,False,0.0,constrained_lexical,
14094,Italy: Economic History and Contemporary Issues,380205,Time-series analysis,False,0.0,constrained_lexical,
14094,Italy: Economic History and Contemporary Issues,380299,Econometrics not elsewhere classified,False,0.0,constrained_lexical,
14095,"Literature, Musicology, and Cultural Analysis",390111,Physical education and development curriculum and pedagogy,True,0.6,constrained_lexical,
14095,"Literature, Musicology, and Cultural Analysis",390101,"Creative arts, media and communication curriculum and pedagogy",False,0.333,constrained_lexical,
14095,"Literature, Musicology, and Cultural Analysis",390102,Curriculum and pedagogy theory and development,False,0.5,constrained_lexical,
14095,"Literature, Musicology, and Cultural Analysis",390105,Environmental education curriculum and pedagogy,False,0.5,constrained_lexical,
14095,"Literature, Musicology, and Cultural Analysis",390106,Geography education curriculum and pedagogy,False,0.5,constrained_lexical,
14095,"Literature, Musicology, and Cultural Analysis",390107,"Humanities and social sciences curriculum and pedagogy (excl. economics, business and management)",False,0.222,constrained_lexical,
14096,Advancements in Materials Engineering,401702,"Dynamics, vibration and vibration control",True,0.667,constrained_lexical,
14096,Advancements in Materials Engineering,401704,Mechanical engineering asset management,False,0.5,constrained_lexical,
14096,Advancements in Materials Engineering,401799,Mechanical engineering not elsewhere classified,False,0.4,constrained_lexical,
14096,Advancements in Materials Engineering,401701,Acoustics and noise control (excl. architectural acoustics),False,0.2,constrained_lexical,
14096,Advancements in Materials Engineering,401705,Microelectromechanical systems (MEMS),False,0.333,constrained_lexical,
14096,Advancements in Materials Engineering,401706,Numerical modelling and mechanical characterisation,False,0.25,constrained_lexical,
14097,Chemistry Education and Research,390107,"Humanities and social sciences curriculum and pedagogy (excl. economics, business and management)",True,0.333,constrained_lexical,
14097,Chemistry Education and Research,390113,"Science, technology and engineering curriculum and pedagogy",False,0.6,constrained_lexical,
14097,Chemistry Education and Research,390105,Environmental education curriculum and pedagogy,False,0.5,constrained_lexical,
14097,Chemistry Education and Research,390106,Geography education curriculum and pedagogy,False,0.5,constrained_lexical,
14097,Chemistry Education and Research,390111,Physical education and development curriculum and pedagogy,False,0.4,constrained_lexical,
14097,Chemistry Education and Research,390114,Vocational education and training curriculum and pedagogy,False,0.4,constrained_lexical,
14098,Energy Efficiency in Computing,330101,Architectural computing and visualisation methods,True,0.25,constrained_lexical,
14098,Energy Efficiency in Computing,330102,Architectural design,False,0.0,constrained_lexical,
14098,Energy Efficiency in Computing,330103,Architectural heritage and conservation,False,0.0,constrained_lexical,
14098,Energy Efficiency in Computing,330104,"Architectural history, theory and criticism",False,0.0,constrained_lexical,
14098,Energy Efficiency in Computing,330105,Architectural science and technology,False,0.0,constrained_lexical,
14098,Energy Efficiency in Computing,330106,Architecture for disaster relief,False,0.0,constrained_lexical,
14099,Synthesis and Characterization of Heterocyclic Compounds,340501,Free radical chemistry,True,0.333,constrained_lexical,
14099,Synthesis and Characterization of Heterocyclic Compounds,340502,Natural products and bioactive compounds,False,0.25,constrained_lexical,
14099,Synthesis and Characterization of Heterocyclic Compounds,340503,Organic chemical synthesis,False,0.333,constrained_lexical,
14099,Synthesis and Characterization of Heterocyclic Compounds,340504,Organic green chemistry,False,0.333,constrained_lexical,
14099,Synthesis and Characterization of Heterocyclic Compounds,340505,Physical organic chemistry,False,0.333,constrained_lexical,
14099,Synthesis and Characterization of Heterocyclic Compounds,340599,Organic chemistry not elsewhere classified,False,0.2,constrained_lexical,
14100,Scientific Research and Technology,460105,Applications in social sciences and education,True,0.5,constrained_lexical,
14100,Scientific Research and Technology,460102,Applications in health,False,0.5,constrained_lexical,
14100,Scientific Research and Technology,460106,Spatial data and applications,False,0.333,constrained_lexical,
14100,Scientific Research and Technology,460101,Applications in arts and humanities,False,0.0,constrained_lexical,
14100,Scientific Research and Technology,460103,Applications in life sciences,False,0.0,constrained_lexical,
14100,Scientific Research and Technology,460104,Applications in physical sciences,False,0.0,constrained_lexical,
14101,Financial Crisis of the 21st Century,350203,Financial econometrics,True,0.5,constrained_lexical,
14101,Financial Crisis of the 21st Century,350204,Financial institutions (incl. banking),False,0.25,constrained_lexical,
14101,Financial Crisis of the 21st Century,350205,Household finance and financial literacy,False,0.25,constrained_lexical,
14101,Financial Crisis of the 21st Century,350201,Environment and climate finance,False,0.0,constrained_lexical,
14101,Financial Crisis of the 21st Century,350202,Finance,False,0.0,constrained_lexical,
14101,Financial Crisis of the 21st Century,350206,Insurance studies,False,0.0,constrained_lexical,
14102,Corporate Governance and Law,350701,Corporate governance,True,0.9,contains_match,
14102,Corporate Governance and Law,350702,Corporate social responsibility,False,0.333,constrained_lexical,
14102,Corporate Governance and Law,350703,Disaster and emergency management,False,0.0,constrained_lexical,
14102,Corporate Governance and Law,350704,Entrepreneurship,False,0.0,constrained_lexical,
14102,Corporate Governance and Law,350705,Innovation management,False,0.0,constrained_lexical,
14102,Corporate Governance and Law,350706,International business,False,0.0,constrained_lexical,
14103,Educational Management and Quality,460906,Information systems education,True,1.0,constrained_lexical,
14103,Educational Management and Quality,460908,Information systems organisation and management,False,0.75,constrained_lexical,
14103,Educational Management and Quality,460903,"Information modelling, management and ontologies",False,0.5,constrained_lexical,
14103,Educational Management and Quality,460904,Information security management,False,0.667,constrained_lexical,
14103,Educational Management and Quality,460905,Information systems development methodologies and practice,False,0.4,constrained_lexical,
14103,Educational Management and Quality,460907,Information systems for sustainable development and the public good,False,0.333,constrained_lexical,
14104,Developmental and Educational Neuropsychology,520203,Cognitive neuroscience,True,1.0,constrained_lexical,
14104,Developmental and Educational Neuropsychology,520202,Behavioural neuroscience,False,0.5,constrained_lexical,
14104,Developmental and Educational Neuropsychology,520207,Social and affective neuroscience,False,0.333,constrained_lexical,
14104,Developmental and Educational Neuropsychology,520299,Biological psychology not elsewhere classified,False,0.2,constrained_lexical,
14104,Developmental and Educational Neuropsychology,520201,Behavioural genetics,False,0.0,constrained_lexical,
14104,Developmental and Educational Neuropsychology,520204,Evolutionary psychological studies,False,0.0,constrained_lexical,
14105,Cultural and Artistic Studies,470212,"Multicultural, intercultural and cross-cultural studies",True,0.8,constrained_lexical,
14105,Cultural and Artistic Studies,470206,Cultural studies of nation and region,False,0.75,constrained_lexical,
14105,Cultural and Artistic Studies,470202,Asian cultural studies,False,0.667,constrained_lexical,
14105,Cultural and Artistic Studies,470205,"Cultural studies of agriculture, food and wine",False,0.4,constrained_lexical,
14105,Cultural and Artistic Studies,470208,"Culture, representation and identity",False,0.667,constrained_lexical,
14105,Cultural and Artistic Studies,470211,Migrant cultural studies,False,0.667,constrained_lexical,
14106,Environmental and Sediment Control,330403,"Housing markets, development and management",True,0.5,constrained_lexical,
14106,Environmental and Sediment Control,330407,Regulatory planning and development assessment,False,0.5,constrained_lexical,
14106,Environmental and Sediment Control,330404,Land use and environmental planning,False,0.25,constrained_lexical,
14106,Environmental and Sediment Control,330406,Regional analysis and development,False,0.333,constrained_lexical,
14106,Environmental and Sediment Control,330410,Urban analysis and development,False,0.333,constrained_lexical,
14106,Environmental and Sediment Control,330401,Community planning,False,0.0,constrained_lexical,
14107,Appalachian Studies and Mathematics,449901,Studies of Asian society,True,0.333,constrained_lexical,
14107,Appalachian Studies and Mathematics,449999,Other human society not elsewhere classified,False,0.0,constrained_lexical,
14108,Medical and Pharmaceutic Studies,321403,Clinical pharmacy and pharmacy practice,True,0.667,constrained_lexical,
14108,Medical and Pharmaceutic Studies,321404,Pharmaceutical delivery technologies,False,0.333,constrained_lexical,
14108,Medical and Pharmaceutic Studies,321405,Pharmaceutical sciences,False,0.5,constrained_lexical,
14108,Medical and Pharmaceutic Studies,321499,Pharmacology and pharmaceutical sciences not elsewhere classified,False,0.167,constrained_lexical,
14108,Medical and Pharmaceutic Studies,321401,Basic pharmacology,False,0.0,constrained_lexical,
14108,Medical and Pharmaceutic Studies,321402,Clinical pharmacology and therapeutics,False,0.0,constrained_lexical,
14109,Scottish History and National Identity,430304,British history,True,1.0,constrained_lexical,
14109,Scottish History and National Identity,430308,"European history (excl. British, classical Greek and Roman)",False,0.286,constrained_lexical,
14109,Scottish History and National Identity,430313,"History of empires, imperialism and colonialism",False,0.5,constrained_lexical,
14109,Scottish History and National Identity,430301,Asian history,False,0.5,constrained_lexical,
14109,Scottish History and National Identity,430302,Australian history,False,0.5,constrained_lexical,
14109,Scottish History and National Identity,430305,Classical Greek and Roman history,False,0.25,constrained_lexical,
14110,Islamic Studies and Radicalism,441001,"Applied sociology, program evaluation and social impact assessment",True,0.286,constrained_lexical,
14110,Islamic Studies and Radicalism,441007,Sociology and social studies of science and technology,False,0.4,constrained_lexical,
14110,Islamic Studies and Radicalism,441004,Social change,False,0.5,constrained_lexical,
14110,Islamic Studies and Radicalism,441005,Social theory,False,0.5,constrained_lexical,
14110,Islamic Studies and Radicalism,441016,Urban sociology and community studies,False,0.25,constrained_lexical,
14110,Islamic Studies and Radicalism,441002,Environmental sociology,False,0.0,constrained_lexical,
14111,Diverse Research Studies Overview,441001,"Applied sociology, program evaluation and social impact assessment",True,0.286,constrained_lexical,
14111,Diverse Research Studies Overview,441007,Sociology and social studies of science and technology,False,0.4,constrained_lexical,
14111,Diverse Research Studies Overview,441004,Social change,False,0.5,constrained_lexical,
14111,Diverse Research Studies Overview,441005,Social theory,False,0.5,constrained_lexical,
14111,Diverse Research Studies Overview,441006,Sociological methodology and research methods,False,0.25,constrained_lexical,
14111,Diverse Research Studies Overview,441016,Urban sociology and community studies,False,0.25,constrained_lexical,
14112,"Economic, financial, and policy analysis",380201,Cross-sectional analysis,True,0.333,constrained_lexical,
14112,"Economic, financial, and policy analysis",380203,Economic models and forecasting,False,0.333,constrained_lexical,
14112,"Economic, financial, and policy analysis",380204,Panel data analysis,False,0.333,constrained_lexical,
14112,"Economic, financial, and policy analysis",380205,Time-series analysis,False,0.333,constrained_lexical,
14112,"Economic, financial, and policy analysis",380202,Econometric and statistical methods,False,0.0,constrained_lexical,
14112,"Economic, financial, and policy analysis",380299,Econometrics not elsewhere classified,False,0.0,constrained_lexical,
14113,Global Socioeconomic and Political Dynamics,380203,Economic models and forecasting,True,0.333,constrained_lexical,
14113,Global Socioeconomic and Political Dynamics,380201,Cross-sectional analysis,False,0.0,constrained_lexical,
14113,Global Socioeconomic and Political Dynamics,380202,Econometric and statistical methods,False,0.0,constrained_lexical,
14113,Global Socioeconomic and Political Dynamics,380204,Panel data analysis,False,0.0,constrained_lexical,
14113,Global Socioeconomic and Political Dynamics,380205,Time-series analysis,False,0.0,constrained_lexical,
14113,Global Socioeconomic and Political Dynamics,380299,Econometrics not elsewhere classified,False,0.0,constrained_lexical,
14114,Digital Media and Philosophy,460105,Applications in social sciences and education,True,0.5,constrained_lexical,
14114,Digital Media and Philosophy,460101,Applications in arts and humanities,False,0.0,constrained_lexical,
14114,Digital Media and Philosophy,460102,Applications in health,False,0.0,constrained_lexical,
14114,Digital Media and Philosophy,460103,Applications in life sciences,False,0.0,constrained_lexical,
14114,Digital Media and Philosophy,460104,Applications in physical sciences,False,0.0,constrained_lexical,
14114,Digital Media and Philosophy,460106,Spatial data and applications,False,0.0,constrained_lexical,
14115,Legal processes and jurisprudence,480703,Domestic human rights law,True,0.5,constrained_lexical,
14115,Legal processes and jurisprudence,480705,Military law and justice,False,0.333,constrained_lexical,
14115,Legal processes and jurisprudence,480706,Privacy and data rights,False,0.333,constrained_lexical,
14115,Legal processes and jurisprudence,480701,Administrative law,False,0.0,constrained_lexical,
14115,Legal processes and jurisprudence,480702,Constitutional law,False,0.0,constrained_lexical,
14115,Legal processes and jurisprudence,480704,"Migration, asylum and refugee law",False,0.0,constrained_lexical,
14116,Aviation History and Innovations,500206,History and philosophy of the social sciences,True,0.5,constrained_lexical,
14116,Aviation History and Innovations,500201,History and philosophy of engineering and technology,False,0.25,constrained_lexical,
14116,Aviation History and Innovations,500202,History and philosophy of law and justice,False,0.25,constrained_lexical,
14116,Aviation History and Innovations,500203,History and philosophy of medicine,False,0.333,constrained_lexical,
14116,Aviation History and Innovations,500204,History and philosophy of science,False,0.333,constrained_lexical,
14116,Aviation History and Innovations,500205,History and philosophy of the humanities,False,0.333,constrained_lexical,
14117,Integrated Circuits and Semiconductor Failure Analysis,400802,Electrical circuits and systems,True,0.667,constrained_lexical,
14117,Integrated Circuits and Semiconductor Failure Analysis,400801,Circuits and systems,False,0.5,constrained_lexical,
14117,Integrated Circuits and Semiconductor Failure Analysis,400803,"Electrical energy generation (incl. renewables, excl. photovoltaics)",False,0.143,constrained_lexical,
14117,Integrated Circuits and Semiconductor Failure Analysis,400804,Electrical energy storage,False,0.333,constrained_lexical,
14117,Integrated Circuits and Semiconductor Failure Analysis,400805,"Electrical energy transmission, networks and systems",False,0.2,constrained_lexical,
14117,Integrated Circuits and Semiconductor Failure Analysis,400806,Electrical machines and drives,False,0.333,constrained_lexical,
14118,Social and Demographic Issues in Germany,420301,Aged health care,True,0.667,constrained_lexical,
14118,Social and Demographic Issues in Germany,420303,Family care,False,1.0,constrained_lexical,
14118,Social and Demographic Issues in Germany,420306,Health care administration,False,0.667,constrained_lexical,
14118,Social and Demographic Issues in Germany,420309,Health management,False,1.0,constrained_lexical,
14118,Social and Demographic Issues in Germany,420319,Primary health care,False,0.667,constrained_lexical,
14118,Social and Demographic Issues in Germany,420302,Digital health,False,0.5,constrained_lexical,
14119,Agricultural and Environmental Management,440301,Family and household studies,True,0.0,below_floor,
14119,Agricultural and Environmental Management,440302,Fertility,False,0.0,constrained_lexical,
14119,Agricultural and Environmental Management,440303,Migration,False,0.0,constrained_lexical,
14119,Agricultural and Environmental Management,440304,Mortality,False,0.0,constrained_lexical,
14119,Agricultural and Environmental Management,440305,Population trends and policies,False,0.0,constrained_lexical,
14119,Agricultural and Environmental Management,440399,Demography not elsewhere classified,False,0.0,constrained_lexical,
14120,Thallium and Germanium Studies,410599,Pollution and contamination not elsewhere classified,True,0.4,constrained_lexical,
14120,Thallium and Germanium Studies,410501,Environmental biogeochemistry,False,0.5,constrained_lexical,
14120,Thallium and Germanium Studies,410502,Noise and wave pollution processes and measurement,False,0.2,constrained_lexical,
14120,Thallium and Germanium Studies,410504,Surface water quality processes and contaminated sediment assessment,False,0.143,constrained_lexical,
14120,Thallium and Germanium Studies,410503,Groundwater quality processes and contaminated land assessment,False,0.0,constrained_lexical,
14121,Logistics and Transportation Systems,460901,Business process management,True,0.667,constrained_lexical,
14121,Logistics and Transportation Systems,460902,Decision support and group support systems,False,0.5,constrained_lexical,
14121,Logistics and Transportation Systems,460905,Information systems development methodologies and practice,False,0.4,constrained_lexical,
14121,Logistics and Transportation Systems,460908,Information systems organisation and management,False,0.5,constrained_lexical,
14121,Logistics and Transportation Systems,460910,Information systems user experience design and development,False,0.333,constrained_lexical,
14121,Logistics and Transportation Systems,460903,"Information modelling, management and ontologies",False,0.25,constrained_lexical,
14122,Impact of Education Environments,390111,Physical education and development curriculum and pedagogy,True,0.4,constrained_lexical,
14122,Impact of Education Environments,390115,Work integrated learning (incl. internships),False,0.4,constrained_lexical,
14122,Impact of Education Environments,390102,Curriculum and pedagogy theory and development,False,0.25,constrained_lexical,
14122,Impact of Education Environments,390105,Environmental education curriculum and pedagogy,False,0.25,constrained_lexical,
14122,Impact of Education Environments,390106,Geography education curriculum and pedagogy,False,0.25,constrained_lexical,
14122,Impact of Education Environments,390107,"Humanities and social sciences curriculum and pedagogy (excl. economics, business and management)",False,0.111,constrained_lexical,
14123,Decolonial Thought and Epistemologies,440107,Social and cultural anthropology,True,0.667,constrained_lexical,
14123,Decolonial Thought and Epistemologies,440101,Anthropology of development,False,0.0,constrained_lexical,
14123,Decolonial Thought and Epistemologies,440102,Anthropology of gender and sexuality,False,0.0,constrained_lexical,
14123,Decolonial Thought and Epistemologies,440103,Biological (physical) anthropology,False,0.0,constrained_lexical,
14123,Decolonial Thought and Epistemologies,440104,Environmental anthropology,False,0.0,constrained_lexical,
14123,Decolonial Thought and Epistemologies,440105,Linguistic anthropology,False,0.0,constrained_lexical,
14124,"Food, Nutrition, and Cultural Practices",300606,Food sustainability,True,1.0,constrained_lexical,
14124,"Food, Nutrition, and Cultural Practices",300602,Food chemistry and food sensory science,False,0.25,constrained_lexical,
14124,"Food, Nutrition, and Cultural Practices",300603,Food nutritional balance,False,0.333,constrained_lexical,
14124,"Food, Nutrition, and Cultural Practices",300604,"Food packaging, preservation and processing",False,0.25,constrained_lexical,
14124,"Food, Nutrition, and Cultural Practices",300605,"Food safety, traceability, certification and authenticity",False,0.2,constrained_lexical,
14124,"Food, Nutrition, and Cultural Practices",300607,Food technology,False,0.5,constrained_lexical,
14125,"Education, Sociology, Communication Studies",470202,Asian cultural studies,True,0.667,constrained_lexical,
14125,"Education, Sociology, Communication Studies",470205,"Cultural studies of agriculture, food and wine",False,0.4,constrained_lexical,
14125,"Education, Sociology, Communication Studies",470206,Cultural studies of nation and region,False,0.5,constrained_lexical,
14125,"Education, Sociology, Communication Studies",470207,Cultural theory,False,1.0,constrained_lexical,
14125,"Education, Sociology, Communication Studies",470211,Migrant cultural studies,False,0.667,constrained_lexical,
14125,"Education, Sociology, Communication Studies",470212,"Multicultural, intercultural and cross-cultural studies",False,0.4,constrained_lexical,
14126,Intramuscular injections and effects,320218,Pain,True,1.0,constrained_lexical,
14126,Intramuscular injections and effects,320201,Anaesthesiology,False,0.0,constrained_lexical,
14126,Intramuscular injections and effects,320202,Clinical chemistry (incl. diagnostics),False,0.0,constrained_lexical,
14126,Intramuscular injections and effects,320203,Clinical microbiology,False,0.0,constrained_lexical,
14126,Intramuscular injections and effects,320204,Clinimetrics,False,0.0,constrained_lexical,
14126,Intramuscular injections and effects,320205,Dermatology,False,0.0,constrained_lexical,
14127,Food and Agricultural Sciences,300602,Food chemistry and food sensory science,True,0.5,constrained_lexical,
14127,Food and Agricultural Sciences,300604,"Food packaging, preservation and processing",False,0.5,constrained_lexical,
14127,Food and Agricultural Sciences,300605,"Food safety, traceability, certification and authenticity",False,0.4,constrained_lexical,
14127,Food and Agricultural Sciences,300699,Food sciences not elsewhere classified,False,0.4,constrained_lexical,
14127,Food and Agricultural Sciences,300601,Beverage chemistry and beverage sensory science,False,0.25,constrained_lexical,
14127,Food and Agricultural Sciences,300603,Food nutritional balance,False,0.333,constrained_lexical,
14128,Metallurgical and Alloy Processes,401607,Metals and alloy materials,True,0.667,constrained_lexical,
14128,Metallurgical and Alloy Processes,401699,Materials engineering not elsewhere classified,False,0.4,constrained_lexical,
14128,Metallurgical and Alloy Processes,401602,Composite and hybrid materials,False,0.333,constrained_lexical,
14128,Metallurgical and Alloy Processes,401605,Functional materials,False,0.5,constrained_lexical,
14128,Metallurgical and Alloy Processes,401610,"Timber, pulp and paper",False,0.333,constrained_lexical,
14128,Metallurgical and Alloy Processes,401611,Wearable materials,False,0.5,constrained_lexical,
14129,Economic and Business Studies,380203,Economic models and forecasting,True,0.333,constrained_lexical,
14129,Economic and Business Studies,380201,Cross-sectional analysis,False,0.0,constrained_lexical,
14129,Economic and Business Studies,380202,Econometric and statistical methods,False,0.0,constrained_lexical,
14129,Economic and Business Studies,380204,Panel data analysis,False,0.0,constrained_lexical,
14129,Economic and Business Studies,380205,Time-series analysis,False,0.0,constrained_lexical,
14129,Economic and Business Studies,380299,Econometrics not elsewhere classified,False,0.0,constrained_lexical,
14130,"Healthcare, Law, Governance, and Management Studies",420301,Aged health care,True,0.667,constrained_lexical,
14130,"Healthcare, Law, Governance, and Management Studies",420306,Health care administration,False,0.667,constrained_lexical,
14130,"Healthcare, Law, Governance, and Management Studies",420308,Health informatics and information systems,False,0.5,constrained_lexical,
14130,"Healthcare, Law, Governance, and Management Studies",420309,Health management,False,1.0,constrained_lexical,
14130,"Healthcare, Law, Governance, and Management Studies",420311,Health systems,False,1.0,constrained_lexical,
14130,"Healthcare, Law, Governance, and Management Studies",420319,Primary health care,False,0.667,constrained_lexical,
14131,Giambattista Vico and Joyce,500206,History and philosophy of the social sciences,True,0.75,constrained_lexical,
14131,Giambattista Vico and Joyce,500204,History and philosophy of science,False,0.667,constrained_lexical,
14131,Giambattista Vico and Joyce,500205,History and philosophy of the humanities,False,0.667,constrained_lexical,
14131,Giambattista Vico and Joyce,500201,History and philosophy of engineering and technology,False,0.25,constrained_lexical,
14131,Giambattista Vico and Joyce,500202,History and philosophy of law and justice,False,0.25,constrained_lexical,
14131,Giambattista Vico and Joyce,500203,History and philosophy of medicine,False,0.333,constrained_lexical,
14132,Medical Research and Islamic Perspectives,500403,Islamic studies,True,0.9,contains_match,
14132,Medical Research and Islamic Perspectives,500407,"Studies in religious traditions (excl. Eastern, Jewish, Christian and Islamic traditions)",False,0.25,constrained_lexical,
14132,Medical Research and Islamic Perspectives,500401,Christian studies,False,0.5,constrained_lexical,
14132,Medical Research and Islamic Perspectives,500402,Comparative religious studies,False,0.333,constrained_lexical,
14132,Medical Research and Islamic Perspectives,500404,Jewish studies,False,0.5,constrained_lexical,
14132,Medical Research and Islamic Perspectives,500406,Studies in eastern religious traditions,False,0.25,constrained_lexical,
14133,Border Security and International Relations,440808,International relations,True,0.9,contains_match,
14133,Border Security and International Relations,440801,Australian government and politics,False,0.0,constrained_lexical,
14133,Border Security and International Relations,440802,Citizenship,False,0.0,constrained_lexical,
14133,Border Security and International Relations,440803,Comparative government and politics,False,0.0,constrained_lexical,
14133,Border Security and International Relations,440804,Defence studies,False,0.0,constrained_lexical,
14133,Border Security and International Relations,440805,Environmental politics,False,0.0,constrained_lexical,
14134,Medical and Biological Sciences,320299,Clinical sciences not elsewhere classified,True,0.4,constrained_lexical,
14134,Medical and Biological Sciences,320202,Clinical chemistry (incl. diagnostics),False,0.25,constrained_lexical,
14134,Medical and Biological Sciences,320203,Clinical microbiology,False,0.5,constrained_lexical,
14134,Medical and Biological Sciences,320213,Medical genetics (excl. cancer genetics),False,0.25,constrained_lexical,
14134,Medical and Biological Sciences,320224,Rural clinical health,False,0.333,constrained_lexical,
14134,Medical and Biological Sciences,320201,Anaesthesiology,False,0.0,constrained_lexical,
